tweet,label,source,label_id
#Dental #HCPs: COCA Call on Wednesday June 3rd at 2pm ET will also be available on COCA’s Facebook profile via Facebook Live. Topic: Guidance for Dental Settings During the #COVID19 Response. Learn more: https://t.co/nlW5uWzoOS. https://t.co/LcrurK3Xfg,real,sourya,1
#IndiaFightsCorona Exponential Rise in Total Tests as they cross 6.36 cr. From conducting merely 10000 tests per day on 8th April the daily average has crossed 12 lakhs today. The last 1 crore tests were conducted in merely 9 days. https://t.co/ctlRhnCxOk,real,sourya,1
People in northeast England will not be able to meet others outside their household from today https://t.co/AaddqsUhSu,real,sourya,1
"The reported death toll today is 2100 people. That's in line with last week's numbers. (Again these numbers do not include 5000 ""probable"" deaths in New York City because New York State doesn't record them yet.) https://t.co/CbZwBOEKeH https://t.co/sUbx3XE71D",real,sourya,1
"https://t.co/HcGWx8897G California fires, camel racing, coronavirus tribute; The World in Photos, Sept. 28 https://t.co/vmEP0HhNbC https://t.co/4KvZ8FEWPX",fake,sourya,0
 Photo of vegan food products left on otherwise bare supermarket shelf is related to COVID-19 outbreak and panic buying.,fake,Gautamshahi,0
 Gov. Gavin Newsom “has no legal authority” to make wearing face coverings mandatory in California.,fake,Gautamshahi,0
"Says ""the coronavirus was engineered by scientists in a lab.""",fake,sourya,0
Drinking alcohol kills the coronavirus.,fake,sourya,0
 Every U.S. election year has a disease outbreak.,fake,Gautamshahi,0
"In an Aaj Tak news report the Chinese prime minister said ""Reading Quran and offering namaz is the only cure for COVID-19.""",fake,sourya,0
The US has now completed tests on over 1 million people: 1048971 to be exact. It's a milestone. But/and our daily number of completed tests does not appear to be rising anymore. For full details see: https://t.co/PZrmH4bl5Y https://t.co/kW9lNHZafL,real,sourya,1
JOE EXOTIC TESTS POSITIVE FOR CORONAVIRUS IN PRISON,fake,sourya,0
Unfortunately today there are four people in hospital with COVID-19 – two are stable and in isolation on wards - one in Middlemore and one in North Shore hospitals. Two are in ICU at North Shore and Waikato hospitals. We want to send them and their families our aroha.,real,sourya,1
 Coronavirus patients are being “cremated alive” in China.,fake,Gautamshahi,0
#IndiaFightsCorona: India’s total Recoveries cross 23 lakh Patients Recovered are more than three times of the Active Cases Recoveries exceed active cases by more than 16 lakh #StaySafe #IndiaWillWin https://t.co/DbFuD9Stsy,real,sourya,1
Recent studies also suggested that viral load peaks in the pre-symptomatic period (2 days before) &amp; goes down over the next 7 days. Available evidence does not indicate any increase in the risk of transmission from patients discharged based on revised discharge criteria. (3/4),real,sourya,1
_Allowances of Members of Parliament in India have been increased by 49 thousand rupees during the pandemic._,fake,sourya,0
 An unidentified virus that has affected the tomato crop in Maharashtra is a deadly form of coronavirus.,fake,Gautamshahi,0
Bill Gates wrote a letter that says coronavirus has a “spiritual purpose” and is “a great corrector”.,fake,sourya,0
"@ProjectLincoln @johnpavlovitz Well, I think climate change still counts as the #1 worst federal response to a national emergency in our nation’s history. But the pandemic response is surely inept, irresponsible, and tragic.",fake,sourya,0
RT @MoHFW_INDIA: Update on #COVID19: Total of 2654 samples have been tested till now. As reported earlier only 3 were found positive in K…,real,sourya,1
Trump has taken a step toward his promise to eliminate the J-1 visa by suspending many subcategories of the visas but a temporary suspension amid the coronavirus pandemic is not the equivalent of getting rid of the visas forever. https://t.co/Z9Qn80epEx https://t.co/92joH0Wfr2,fake,sourya,0
Fewer than 100 people have died from COVID-19 in Ireland.,fake,sourya,0
A video has been viewed thousands of times on Facebook alongside a claim it shows Muslims in the US praying on a street during the coronavirus pandemic.,fake,sourya,0
A whole floor of the main Peruvian hospital is infected with COVID-19 and they decided to close the place.,fake,sourya,0
 Doctors said the entire Wuhan population will die of the novel coronavirus.,fake,Gautamshahi,0
Though Mondays are typically low reporting days three states broke that trend. Alabama Georgia and Tennessee reported large numbers today. https://t.co/O2QhlEsJVz,real,sourya,1
What do Microsoft and C.S. Lewis have in common? They've both been the subject of #COVID19 misinformation. Here's what fact checkers had to say about the both of them #CoronaCheck: https://t.co/KIHvA4R1p8 #CoronaVirusFacts #DatosCoronaVirus Image credit: @snopes https://t.co/zAL8oCQuRZ,fake,sourya,0
@erwillia It's a REALLY unusual change. No other state has had anything similar. Given that it's important to caveat that the change must be looked at *a little* skeptically until we hear more about what happened. I live in CA and I am v v v happy at this news. -@alexismadrigal,real,sourya,1
As per #Tripura Govt. #COVID19 test to be done for all arriving passengers. All passengers are allowed to go home with advice to self-monitor their health and follow 14 days of Home quarantine. The exception to quarantine is for #asymptomatic passengers intending to... (1/2) https://t.co/AoA9NylsVZ,real,sourya,1
"Lot of news coming in of irregularities in treatment of #coronavirus patients in several major hospitals across #india . If you have experienced something unpleasant or are in a situation that calls for immediate attention, please feel free to reach out. #COVID19",fake,sourya,0
ReCoVery trial: 65 yr old + with RMDs associated with highest risk of hospitalization for #COVID19. https://t.co/op7PAfLZ51 https://t.co/4jLFudzzYx,real,sourya,1
A member of Tablighi Jamaat is misbehaving in a COVID-19 quarantine zone.,fake,sourya,0
 Says Dr. Anthony Fauci’s name appears on “4 U.S. patents for a key glycoprotein” used to “create the current COVID-19 epidemic.”,fake,Gautamshahi,0
 This photo shows the novel coronavirus.,fake,Gautamshahi,0
A lengthy post purportedly contains advice on how to prevent infection from the novel coronavirus. The post claims the advice was issued by a UK hospital to its medical staff.,fake,sourya,0
 The World Bank has lauded Tanzania’s COVID-19 response policies.,fake,Gautamshahi,0
"Man worried about coronavirus still hasn’t gotten flu shot
https://t.co/TEhuAsgk0L",fake,sourya,0
Only 8 people under the age of 65 have died of COVID-19 in Ireland,fake,sourya,0
" An article shared thousands of times in multiple social media posts in Nigeria claims former vice president Atiku Abubakar pledged to pay 10,000 naira ($27) to every Nigerian to help them through the novel coronavirus pandemic.",fake,Gautamshahi,0
Control of any Global Pandemic will not be successful without active cooperation from the public. For #COVID19 GoI has been successful in keeping the case fatality rate one of the lowest in the world (1.70%) and ensuring a steady upward trajectory of #COVID... (1/3) https://t.co/mj0wu9zUoC,real,sourya,1
RT @PIB_India: Average daily tests conducted (week wise) are demonstrating a consistent increase. More than 11 lakh tests conducted on 3rd…,real,sourya,1
#IndiaFightsCorona Of the total deaths 69% are concentrated in five States/UT of Maharashtra Tamil Nadu Karnataka Delhi and Andhra Pradesh. https://t.co/E7fkSnMK1J,real,sourya,1
New @CDCMMWR highlights first cases of COVID-19 in U.S. household pets which occurred in two pet cats in NY. Although #COVID19 can occasionally spread from people to animals there is no evidence that animals play a significant role in spreading COVID-19. https://t.co/k6kKqs7ctb https://t.co/jDt11kUPeY,real,sourya,1
Our daily update is published. We’ve now tracked 17.3 million tests up 404k from yesterday in line with recent numbers. For details see: https://t.co/PZrmH4bl5Y (Corrected the chart which was missing a day of data.) https://t.co/Kxw1iiqbH2,real,sourya,1
Cabinet Office Minister Michael Gove says 'there's going to be a shift of emphasis' on working from home in the new #COVID19 restrictions. #KayBurley Get the latest #coronavirus news: https://t.co/hk8hrup8AY https://t.co/q8Btm4YE1P,real,sourya,1
We’ve had more than 20000 people through managed isolation facilities with no evidence of any spread from there to our communities.,real,sourya,1
"No, the Indian Government is NOT reducing employees' pension by 30% - FactCrescendo | The leading fact-checking website in India",fake,Gautamshahi,0
Though the number of new cases has remained relatively flat the regional data shows that we're not in a steady state. Here are new cases by region scaled for population. https://t.co/VM8nPWHuKS,real,sourya,1
"Only 38% Pakistanis can recall state helpline for coronavirus: report"". geo.tv. Retrieved April 13, 2020.",fake,sourya,0
Fact Check: NO Proof Ultraviolet Radiation Eliminates Coronavirus From The Body | Lead Stories,fake,Gautamshahi,0
#CoronaVirusUpdates: 📍Total #COVID19 Cases in India(as on August 29 2020) ➡️76.47% Cured/Discharged/Migrated (2648998) ➡️21.72% Active cases (752424) ➡️1.81% Deaths (62550) Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths Via @MoHFW_INDIA https://t.co/oHQaTtxKLF,real,sourya,1
"_A video has been viewed tens of thousands of times in multiple posts on Facebook Twitter and YouTube alongside a claim it shows police in India beating a man to death after he violated a nationwide coronavirus lockdown by ""venturing out for food""._",fake,sourya,0
Trump said increased testing has led to more cases. Halting testing wouldn’t eliminate COVID-19 cases. It would conceal them and could fuel an even greater crisis. https://t.co/oJkgUAjYSc #TulsaTrumpRally,fake,sourya,0
The imported cases both arrived in New Zealand from India on August 23. The first is a woman in her 70s and the second case is a man in his 30s. They both tested positive for COVID-19 around day 3 of their time in MIQ at the Grand Millennium in Auckland.,real,sourya,1
Georgia is particularly worrisome. The state had not seen a large rise in reported deaths despite rising infections and a steep hospitalization curve. Today the state reported its second-highest deaths since the beginning of the pandemic and the highest number since April 7. https://t.co/XUz1nnA1bl,real,sourya,1
 Video of passengers infected with coronavirus on an Ethiopian Airlines flight from Italy that reached Addis Ababa airport.,fake,Gautamshahi,0
16 COVID-19 cases reported in Ernakulam hours after it was declared Green Zone by Kerala government.,fake,sourya,0
There's also intense competition for samples from confirmed COVID-19 cases so that new vendors can validate their tests. We need a nationwide clearinghouse for samples and tests.,real,sourya,1
Boiled garlic water for treating coronavirus.,fake,sourya,0
"1 new case in Papua New Guinea 

[3:28 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic",fake,sourya,0
Muslims are hoarding food items being shared by the Indian government.,fake,sourya,0
The headline claims that the Macedonian Minister of Health Venko Filipce after a party order of the President of SDSM Zoran Zaev prepared a protocol for the election campaign in the middle of the coronavirus crisis.,fake,sourya,0
Should doctors be free from #malpractice lawsuits stemming from delayed treatments as result of #COVID? https://t.co/pzlWBfUred,real,sourya,1
Diary Of Someone With Covid-19 In Self-Isolation,fake,sourya,0
"How this person got Curfew pass..to wonder in PORSCHE Car..w/o mask.. During lockdown..?! Is DMA 2005 stayed by ...High hand..?!! If a common man violates ..Seize d vehicle.. Partially shows ""Dark face"" of administration.. @HMOIndia @JM_Scindia @PMOIndia @CMMadhyaPradesh https://t.co/hWKMZF5Txv",fake,sourya,0
COVID-19 deaths in US long-term care facilities have surpassed 73000 representing 43% of all deaths and one out of every 28 LTC residents in America. And we’re still learning how states count and report these figures. https://t.co/Qkbv34GC6C https://t.co/Bz0rA44mF8,real,sourya,1
"Hillary Clinton's coughing fits in a 2016 presidential race became a source for media consternation. new evidence has arisen that may lead us to believe that she was patient zero for Covid-19 as early as July of 2016.

A Thread 1/69",fake,sourya,0
Over two-thirds of national COVID-19 deaths were reported in the South today. The Northeast and Midwest each accounted for less than 10% of reported deaths. https://t.co/w4nzTXKNzZ,real,sourya,1
Update on managed isolation &amp; quarantine numbers There are currently 2079 people in managed isolation and quarantine. Our current effective capacity is 6698. This gives us an excess capacity of 4619. Over the next week we are projecting 3701 arrivals and 1261 departures.,real,sourya,1
The latest updates from the Prime Minister and the Director General of Health. • Today there is 1 new confirmed case of COVID-19. • The total combined number of confirmed and probable cases in New Zealand is 1489. https://t.co/lUd79aDqI3,real,sourya,1
NEWS! Russian Covid vaccine to be tested on Salisbury door handles https://t.co/8Lo8K7esAa https://t.co/LwnBlIs4k6,fake,sourya,0
 Migrant labourers stuck at the Delhi-Uttar Pradesh border as they try to return home.,fake,Gautamshahi,0
This data table from the World Bank does not show that countries were exporting COVID-19 tests in 2018 https://t.co/g2z10cl6W3,fake,sourya,0
WHO warned against consuming cabbage to prevent COVID-19.,fake,sourya,0
Disinfectant Out Of Stock In Many Supermarkets https://t.co/w8245MTRyq #donaldtrump #coronavirus,fake,sourya,0
Health minister Edward Argar says a two week national lockdown is not something he’s “heard about”. Get the latest on this story here: https://t.co/c4WkZVolPq https://t.co/3yTjiZe4ur,real,sourya,1
"@sreesub Well and we don't know how many of those are ""pending"" ... ratio has been 1:1 pretty much over the past few days.",real,sourya,1
 Coronavirus has been found in crab legs.,fake,Gautamshahi,0
The change avails #remdesivir to any hospitalized #COVID19 patients not just the severely ill. https://t.co/5V8phCNrJG,real,sourya,1
 Eating bananas prevents coronavirus.,fake,Gautamshahi,0
As of today #Karnataka's #RecoveryRate of #COVID19 patients is 35.8%. @MoHFW_INDIA @drharshvardhan @DrHVoffice #COVID__19 #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates https://t.co/BoW5jDh2cI,real,sourya,1
At this stage only the man will be counted as a confirmed case as he has returned a weak positive result on the PCR test. The other family members will be recorded as probable cases.,real,sourya,1
• There were 7174 laboratory tests processed yesterday which brings the total number of tests completed to 216787.⁣ ⁣ • Today’s confirmed case reinforces the 'long tail' of the COVID-19 outbreak in New Zealand.⁣,real,sourya,1
Florida also had a major problem with a case backlog in Miami which added 4000 cases to the state's totals. https://t.co/drHk80BHve,real,sourya,1
 Kalonji seeds (Nigella Seeds) contain hydroxychloroquine and can help cure COVID-19.,fake,Gautamshahi,0
The government has ordered re-opening of schools and colleges.,fake,sourya,0
CDC and @Google remind you that wearing cloth face coverings in public settings can help #SlowTheSpread of #COVID19. Learn more about cloth face coverings: https://t.co/lxWMe4wjd3. https://t.co/CbK0AsnF5b,real,sourya,1
We're also beginning to pick up numbers on ventilator usage and ICU admissions from a few states. We're working to get a better sense of how to capture these numbers.,real,sourya,1
Chicken Crosses Road: Questioned For Crow-Ona Virus Violation https://t.co/uDFSMrDU60 #foghornleghorn #heneryhawk,fake,sourya,0
A study of 265 patients at the Central Hospital of Wuhan indicates Type A blood may have higher risk for getting COVID-19 and Type O a lower risk according to a peer-reviewed paper in The British Journal of Haematology. https://t.co/q3BLzz8MQF,real,sourya,1
#IndiaFightsCorona India sets a new record- nearly 9 lakh #COVID19 tests in one day https://t.co/g26yaSmwVh @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive @airnewsalerts @ICMRDELHI @mygovindia @COVIDNewsByMIB @CovidIndiaSeva,real,sourya,1
Florida Gov. Ron DeSantis said today kids are not a major vector of spreading COVID-19. Studies show that high schoolers are more like adults while young children present a lower risk. But findings overseas may not apply to U.S. states with rising cases. https://t.co/hDLIVdcaKw,fake,sourya,0
The SARS-CoV-2 has been engineered by man edited from the VIH-1 virus.,fake,sourya,0
Melania Trump Sings for Her Husband from the Rose Garden https://t.co/cX79OeyXox #donaldtrump #republicans #coronavirus #melaniatrump,fake,sourya,0
"Another Doctor lost due to COVID-19 ?
**********
Her last message on twitter yesterday.
""Hi friends not coping with #Covid 19. Going to be hooked up to the ventilator sometime today. Remember me, my smile to you. Thank U 4 Ur friendship. Will miss Ull. Be safe take this deadly virus seriously. Luv u guys, "" . <3
#Dr. Aisha
She passed away today! Rest in Peace...!!
Inna lillahi wa inna ilaihi rajeoon",fake,sourya,0
4⃣ governments must take tailored actions to find isolate test and care for cases &amp; trace and quarantine contacts. Widespread stay-at-home orders can be avoided if countries take temporary and geographically-targeted interventions.-@DrTedros #COVID19 https://t.co/7vkGqwvoF7,real,sourya,1
Special envoy at WHO Dr David Nabarro says 'when people mix and don't bother with face masks the number of cases of #COVID19 doubles every two days' and adds no country in Europe is currently at that stage. Latest: https://t.co/SbuXC4QTYX https://t.co/jhAqXSeHWi,real,sourya,1
"Old ""Martinelli"" and ""Whatsapp Gold"" hoaxes surface in Belgium in wake of the coronavirus infodemic.",fake,sourya,0
 CDC admitted to lying about COVID-19 death stats.,fake,Gautamshahi,0
"_A meme claims that Bill Gates was ""expelled from India for leaving 47000 permanently disabled and disabled children a direct result of his polio vaccine.""_",fake,sourya,0
 Actress Angel Locsin tested positive for COVID-19 in a second test.,fake,Gautamshahi,0
The world's poorest and most marginalised people are hardest hit by malaria and they are also likely to be the most affected by #COVID19. This #WorldMalariaDay we are reminded of the importance of building secure health systems to defend against disease. 🏥 #HealthForAll https://t.co/JvblDdOWjV,real,sourya,1
Five new cases of #COVID19 have been reported as follows: 2 in Lagos 2 in Kwara 1 in Katsina As at 09:10 pm 12th April there are 323 confirmed cases of #COVID19 reported in Nigeria. 85 have been discharged with 10 deaths There are 19 states with confirmed cases in Nigeria https://t.co/hfsRXAaiTQ,real,sourya,1
" A graphic has been shared thousands of times on Facebook which claims that gargling warm water with salt or vinegar can eliminate the novel coronavirus, COVID-19.",fake,Gautamshahi,0
Chinese court gave permission to kill 20000 patients infected with coronavirus.,fake,sourya,0
As of 19 July 2020 there are 105 active #COVID19 cases in #Kishanganj #Bihar. @BiharHealthDept #COVID__19 #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates https://t.co/nYJmgxDn68,real,sourya,1
Says Donald Trump was caught on a hot mic insulting his supporters.,fake,sourya,0
We’ve now passed 100 days without community transmission but testing remains one of the best ways to ensure there’s no undetected community transmission in New Zealand. We need everyone to play their part in that.,real,sourya,1
" In the wake of coronavirus outbreak, the Ministry of Tourism has issued an order for the closure of Hotels, Restaurants and Resorts in the country till 15 October 2020.",fake,Gautamshahi,0
Fact Check: A Journalist Did NOT Claim A Coronavirus Patient Was Murdered | Lead Stories,fake,Gautamshahi,0
Biden said “More cops have died from COVID this year than have been killed on patrol.” Mostly True. https://t.co/8kGPOkG895,fake,sourya,0
???Fish tank additive may treat coronavirus.??�,fake,sourya,0
 President Donald Trump said former President Obama funded the coronavirus that was creatical in biological Wuhan lab.,fake,Gautamshahi,0
This video was shot in Azerbaijan in October 2019 during an anti-government protest | AFP Fact Check,fake,Gautamshahi,0
Yesterday our laboratories completed 4162 tests bringing the total number of tests completed to date to 275852.⁣,real,sourya,1
Says this poem about people staying home was written by Kathleen O???Mara in 1869.,fake,sourya,0
This is made up of 1144 confirmed cases which is the number reported to World Health Organization and 350 probable cases.⁣ ⁣ We now have 1371 people reported as having recovered from COVID-19 an increase of 3 on yesterday. This is 92% of all confirmed and probable cases.⁣,real,sourya,1
#CoronaCheck: Are Victoria's recent #COVID19 outbreaks related to the Black Lives Matter protests? #qanda #factcheck https://t.co/x7dXUHRUcD #coronavirusfacts,fake,sourya,0
Contradictions plague Americans absent any consistent national messaging on #COVID19. https://t.co/TrC6WAhohh,real,sourya,1
This week our focus is to ramp up testing in the country focusing on 2 key groups: 1. Contacts of cases with fever &amp; respiratory tract symptoms in a contact. 2. People with fever &amp; respiratory tract symptoms of unknown cause Thread by DG @Chikwe_I on our goal for the week👇🏿 https://t.co/rFU6FtPjBE,real,sourya,1
"A woman calling herself advocate was found in Reliance Mart, Rani Bagh, Delhi flouting social distancing rules, without mask, touching multiple products/ packets and removed her shirt when security took her out.
#IndiaFightsCorona",fake,sourya,0
"A message asked people not to eat bakery food as it is not washable even if infected from the coronavirus, using a logo of the WHO.",fake,sourya,0
#CoronaVirusUpdates: #COVID19 testing status update: @ICMRDELHI stated that 056260928 samples tested up to September 12 2020 1071702 sample tested on September 12 2020 #StaySafe #IndiaWillWin https://t.co/YdICtEZHTS,real,sourya,1
Colombian doctor Manuel Elkin Patarroyo said that breast milk eliminates the new coronavirus.,fake,sourya,0
Tens of thousands of Koreans asked to expel Chinese. The anti-Chinese bandwagon swept across the world.,fake,sourya,0
Swiss government document confirms PCR tests used to detect novel coronavirus,fake,sourya,0
UPDATE: #Coronavirus Europe (11 countries) ➡️1.88% to 11.43% of population infected with #COVID19 up to 28th March ➡️Interventions have already impacted control of the epidemic ➡️Interventions have saved between 21000 &amp; 120000 lives 🔰Report https://t.co/lcFch0FxCt https://t.co/Int4MCwQjG,real,sourya,1
COVID-19: Video Of Patient Gasping For Breath Falsely Linked To India,fake,Gautamshahi,0
In a series of interviews and ads businessman Clive Palmer said anti-malaria drug hydroxychloroquine has contributed to Australia's low death rate from COVID-19. We found that claim to be baseless. New #factcheck: https://t.co/g7seOKVP1m #auspol #coronavirusfacts https://t.co/cqcZSywHQG,fake,sourya,0
Government announces four more weeks of lockdown for Britain and 44 more weeks of lockdown for Priti Patel https://t.co/MMFHqZs7Lo https://t.co/6chp0uA0gS,fake,sourya,0
RT @CDCemergency: Help prevent the spread of #COVID19. Avoid close contact with people who are sick wash hands often for at least 20 secon…,real,sourya,1
Asian flu Hong Kong flu swine flu and bird flu killed more people than coronavirus has today. And that the government never shut down anything for those.,fake,sourya,0
 Thieves are handing out chemically doused face masks to knock people out before robbing them.,fake,Gautamshahi,0
FALSE: FBI arrest of China-backed professor was linked to coronavirus,fake,Gautamshahi,0
"Is a Global Conspiracy Promoting Remdesivir Over Hydroxychloroquine for Treating COVID-19?
A sprawling conspiracy theory holds that numerous individuals and organizations schemed to promote Remdesivir over a drug that the U.S. president has touted. 




							False",fake,Gautamshahi,0
There is no one in New Zealand receiving hospital-level care for COVID-19. ​Yesterday our laboratories processed 1608 tests. There were 383 swabs taken in managed isolation and quarantine facilities yesterday.,real,sourya,1
New York state hospitals reporting thousands of fungus lung infections due to wearing a mask!!,fake,sourya,0
Delhi Health Minister Satyendar Jain said that not a single one of the 30 thousand in Markaz was found coronavirus positive.,fake,sourya,0
There is currently not enough evidence to suggest #COVID19 survivors become immune after recovery. #TakeResponsibility: ✅#WearAMask ✅Observe physical distancing ✅Wash your hands frequently with soap &amp; water #MaskOnNaija to protect yourself and others. https://t.co/BYb68A06SQ,real,sourya,1
 Bill Gates has access to your DNA and ownership in WHO.,fake,Gautamshahi,0
After 2 residents of a skilled nursing facility tested positive for #COVID19 all residents &amp; staff were tested. 27 cases were diagnosed. COVID-19 spreads quickly in skilled nursing facilities. Universal &amp; serial testing are important. More from @CDCMMWR: https://t.co/jPvdoJOTTI. https://t.co/4MrTyLmnmx,real,sourya,1
"Fake News: China Does NOT Seek Court's Approval To Kill The Over 20,000 Coronavirus Patients To Avoid Further Spread Of The Virus | Lead Stories",fake,Gautamshahi,0
 The Department of Health (England) needs the consent of families to release information of deceased relatives.,fake,Gautamshahi,0
Muslim Men Are Sneezing In Unison To Spread Novel Coronavirus.,fake,sourya,0
"This blast took place in Tiajin, China in 2015- Before COVID-19 Outbreak - FactCrescendo | The leading fact-checking website in India",fake,Gautamshahi,0
This video shows a street in Dubai after authorities eased coronavirus lockdown measures | AFP Fact Check,fake,Gautamshahi,0
📢#CoronaVirusUpdates: 📍#COVID19 India Tracker (As on 04 September 2020 08:00 AM) ➡️Confirmed cases: 3936747 ➡️Recovered: 3037151 (77.1%)👍 ➡️Active cases: 831124 (21.1%) ➡️Deaths: 68472 (1.7%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/ekBmrSjqVz,real,sourya,1
Coronavirus Hasn't Contaminated Crab Legs - FactCheck.org,fake,Gautamshahi,0
#NewJersey has moved to green on our COVID Warning Dashboard indicating that they are on track to contain COVID. Cases are steadily decreasing and New Jersey’s COVID preparedness meets or exceeds international standards across our key metrics. https://t.co/D1ZoPbjYBy https://t.co/PxczyEo9O6,real,sourya,1
RT @CDCemergency: Waiting for a #COVID19 test result and wondering what you should do next? Take 3 key steps: Stay home think about the pe…,real,sourya,1
"Originator of Johns Hopkins COVID-19 Dashboard Not Sure Where Data Comes From, But Says It Looks Goo� https://t.co/n8u2MwwXJu #coronavirus",fake,sourya,0
" People should ignore guidelines to wear masks, especially since the government doesn’t advise mask wearing for tuberulosis.",fake,Gautamshahi,0
"When Shri @AmitShah
Became Covid 19 positive, Shantidoots were organizing funeral.",fake,sourya,0
RT @GaonConnection: 52 testing sites for COVID -19 in India by Indian Council of Medical Research #coronavirusindia #coronavirus #COVIDー19…,real,sourya,1
Abba Kyari: NOT Dead! | Dubawa,fake,Gautamshahi,0
 President Donald Trump is selling coronavirus-themed commemorative coins through the White House Gift Shop.,fake,Gautamshahi,0
"WHO warned that the second wave of the pandemic would be ""catastrophic"".",fake,sourya,0
UPDATE: #COVID19 #Coronavirus ➡️Clinical progression varies between cases but the most common presentations are fever and cough followed by fatigue and then in some cases pneumonia. 🔰Read full report here: https://t.co/7A77NXHrTW https://t.co/TAbJmcO5EZ,real,sourya,1
" Posts on social media claim there is a US patent for the novel coronavirus and a European patent for a vaccine, citing specific patent numbers.",fake,Gautamshahi,0
"Emissions over China and Italy plunge during coronavirus outbreak, satellite images reveal https://t.co/R02vBcSl2R #FoxNews",fake,sourya,0
BBC is a reliable news source but this image was doctored to make it look like the British outlet reported Ghislaine Maxwell is in intensive care for COVID-19. https://t.co/BoOOfUf2Em,fake,sourya,0
As on 25 July 6PM out of all the active #COVID19 cases 1.61% are in #ICU 0.27% are on #Ventilator and 2.50% require #OxygenTherapy #COVID__19 #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates https://t.co/rfwNWzXQlD,real,sourya,1
Man feels eye pain exactly 45 seconds after reading it's a coronavirus symptom https://t.co/zoueoPWzpU https://t.co/GQBjZeO3kN,fake,sourya,0
 A video of police arresting a man has been viewed thousands of times on Facebook and Twitter alongside a claim it shows police in Italy detaining a man who flouted a national lockdown during the novel coronavirus pandemic.,fake,Gautamshahi,0
Fact Check: The girl in the viral video did not die because of Coronavirus | Newsmobile,fake,Gautamshahi,0
There’s not a lot more we can report today because so many states appear to have holiday-related backlogs. As the numbers fill in through the week we’ll be able to dig into state and regional data again.,real,sourya,1
Acc to @BiharHealthDept till 23 July there have been 337 #COVID19 cases in #Sitamarhi district of #Bihar of which 204 have recovered and 130 are active cases. #COVID__19 #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates https://t.co/3vOGPTSOCO,real,sourya,1
@WndlB They said about a week ago they only had ~1000 ICU beds. But they've ramped up the capacity a lot over that time.,real,sourya,1
"Chief executive of Tesco Dave Lewis encourages people to ""continue to buy as normal"" amid fears the new #COVID19 restrictions could lead to panic buying. Get live #coronavirus updates: https://t.co/7c8W5pWNmp https://t.co/HmJHKyLcqG",real,sourya,1
 Utility companies Manila Electric Company (Meralco) and Maynilad Water Services Inc are waiving their billings for March 2020 due to the coronavirus crisis.,fake,Gautamshahi,0
Current COVID-19 hospitalizations continued to rise through the weekend. This trend persisted even though many states do not report complete numbers and a few—Florida Hawaii Idaho and Kansas—do not report any at all. https://t.co/53dFYurzdA,real,sourya,1
“The rule of six by itself isn’t sufficiently slowing down the virus spreading.” Mayor of London Sadiq Khan explains that it will take “additional measures” along with the ‘rule of six’ to slow down the spread of the virus in the city. Get more here: https://t.co/jw9VSoGjgO https://t.co/S8LScfTq6D,real,sourya,1
The first task will be to begin gathering this data in a repeatable way. We’ve built out a data structure we think will work on its own and within the @covid19tracking API. We’re doing some test data runs and should be up for regular tracking this week.,real,sourya,1
Dr. Manisha Patil died due to COVID-19 while treating coronavirus patients in Maharashtra India.,fake,sourya,0
 Satellite images show high levels of sulphur dioxide above China are possible evidence of mass cremations of people who have died from coronavirus.,fake,Gautamshahi,0
📢#CoronaVirusUpdates: ✅India's #COVID19 recovery rate improves to 80.86% as on September 22 2020 📍Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25 2020 #IndiaFightsCorona @ICMRDELHI Via @MoHFW_INDIA https://t.co/CZUekXxZEu,real,sourya,1
COVID-19 Could Mean Lock-Down for Six More Years https://t.co/DNd0Mmjpqe #china #democrats #coronavirus #cia #lockdown #cdc,fake,sourya,0
Facebook user suggests that confirmed cases are suspected cases of COVID-19 whereas those declared positive are people who actually have the novel coronavirus.,fake,sourya,0
Every day healthcare workers are on the front lines risking their own lives to save others. We need to take this virus seriously for our sake and for theirs. To help those on the front lines receive PPE visit https://t.co/LdrOxprfsl today. https://t.co/kQJYC0jVNo,real,sourya,1
" A video shows bats, the main source of the coronavirus, on many roofs in Hubei district.",fake,Gautamshahi,0
Singapore is often lauded for its response to COVID-19. The Government has pointed to it as an example of a country doing well that hasn't closed schools. It recently decided to do so. So how does Singapore's response compare to Australia's? https://t.co/7vEvDbFC8R #auspol https://t.co/int1qOZwtP,fake,sourya,0
